id_pedido,data_pedido,categoria,preco,custo_produto,quantidade,metodo_pagamento,dias_de_entrega,retornou,total,frete,idade_do_cliente,nota_avaliacao,estado
O117880,2023-11-29,Alimentos,16.2,7.16,1,Cartão de Crédito,4,Não,16.2,7.94,39,3,SP
O118313,2023-11-29,Brinquedos,28.51,9.72,1,Cartão de Crédito,5,Não,24.23,6.47,37,4,GO
O118585,2023-11-29,Alimentos,22.78,10.69,1,Pix,2,Não,22.78,6.7,35,5,SP
O119785,2023-11-29,Moradia,373.11,172.2,1,Pix,15,Não,317.14,11.35,35,1,PE
O120058,2023-11-29,Moradia,155.89,76.85,1,Pix,5,Não,155.89,9.76,29,3,GO
O120162,2023-11-29,Moradia,116.76,74.43,2,Pix,2,Não,233.52,8.92,39,5,SP
O120334,2023-11-29,Moradia,117.49,66.46,2,Cartão de Crédito,3,Não,187.98,6.72,18,5,RJ
O120737,2023-11-29,Eletrônicos,1829.07,1221.6,4,Cartão de Débito,6,Não,5121.4,14.07,29,5,SC
O120853,2023-11-29,Eletrônicos,880.86,460.18,1,Pix,4,Não,792.77,14.85,40,5,SP
O121336,2023-11-29,Vestuário,81.76,45.62,1,Cartão de Crédito,13,Não,77.67,7.31,42,1,BA
O121702,2023-11-29,Alimentos,22.57,13.42,1,Cartão de Crédito,2,Não,22.57,7.75,53,5,SP
O124134,2023-11-29,Vestuário,14.32,8.33,1,Cartão de Crédito,6,Não,13.6,6.17,18,4,MT
O124218,2023-11-29,Eletrônicos,932.21,553.68,5,Pix,2,Não,4428.0,21.65,31,4,SP
O124495,2023-11-29,Eletrônicos,1772.6,1048.25,1,Cartão de Débito,6,Sim,1595.34,21.04,54,4,RS
O126107,2023-11-29,Eletrônicos,2003.1,1332.76,1,Pix,2,Não,1402.17,17.04,33,5,SP
O126443,2023-11-29,Moradia,938.8,513.14,1,Cartão de Crédito,3,Não,797.98,9.63,23,5,SP
O126840,2023-11-29,Beleza,70.92,28.54,1,Pix,5,Não,67.37,10.19,24,4,RJ
O127523,2023-11-29,Alimentos,9.76,3.92,1,Cartão de Débito,3,Não,9.27,1.96,30,5,MG
O127614,2023-11-29,Esportes,295.99,97.19,1,Cartão de Crédito,1,Não,207.19,11.56,29,5,SP
O131772,2023-11-29,Beleza,36.63,15.34,3,Cartão de Crédito,3,Não,104.4,11.9,30,5,ES
O132681,2023-11-29,Eletrônicos,1693.39,857.19,2,Cartão de Débito,5,Não,3386.78,12.54,42,5,SP
O134452,2023-11-29,Brinquedos,7.75,5.33,1,Cartão de Débito,12,Não,7.75,05.05,37,2,BA
O102386,2023-11-28,Eletrônicos,453.79,277.73,1,Cartão de Débito,3,Não,431.1,8.54,30,5,MG
O102393,2023-11-28,Moradia,647.99,284.48,1,Cartão de Débito,2,Não,647.99,17.86,47,5,MG
O102860,2023-11-28,Vestuário,54.35,16.65,1,Cartão de Crédito,5,Não,54.35,7.67,30,4,SP
O104635,2023-11-28,Esportes,768.67,499.12,3,Cartão de Crédito,6,Não,2306.01,14.88,40,5,RS
O104850,2023-11-28,Vestuário,91.64,28.07,1,Cartão de Crédito,2,Não,87.06,6.41,35,5,MG
O106394,2023-11-28,Eletrônicos,556.15,257.12,1,Cartão de Crédito,3,Não,556.15,13.84,51,5,SP
O106828,2023-11-28,Esportes,60.42,37.33,2,Pix,4,Não,120.84,8.69,42,3,SP
O107234,2023-11-28,Alimentos,3.65,1.71,1,Cartão de Crédito,2,Não,3.65,2.48,40,5,SP
O107384,2023-11-28,Vestuário,86.4,54.81,1,Cartão de Débito,3,Não,77.76,8.43,22,5,SP
O109247,2023-11-28,Moradia,997.25,555.84,1,Pix,2,Não,947.39,13.9,41,5,SP
O109320,2023-11-28,Moradia,310.61,135.0,1,Cartão de Débito,5,Não,295.08,10.38,40,4,SP
O110519,2023-11-28,Vestuário,168.24,98.9,1,Pix,3,Não,168.24,8.97,24,5,PR
O110543,2023-11-28,Beleza,15.0,5.47,4,Cartão de Débito,3,Não,60.0,5.31,36,5,SP
O111178,2023-11-28,Moradia,86.63,28.51,1,Cartão de Débito,4,Não,86.63,8.72,52,5,SP
O111774,2023-11-28,Esportes,114.5,46.83,5,Pix,1,Não,543.88,12.38,27,4,SP
O112485,2023-11-28,Vestuário,173.0,72.99,2,Pix,6,Não,346.0,14.48,23,4,RS
O113171,2023-11-28,Beleza,21.09,11.18,1,Pix,5,Não,14.76,3.87,36,4,SP
O113896,2023-11-28,Moradia,515.16,272.0,2,Pix,3,Não,824.26,11.6,28,5,PR
O115255,2023-11-28,Esportes,110.41,57.03,1,Cartão de Crédito,11,Não,110.41,8.6,47,3,BA
O115372,2023-11-28,Eletrônicos,98.73,40.44,1,Cartão de Crédito,6,Não,93.79,13.35,18,4,RS
O115481,2023-11-28,Beleza,47.64,29.11,1,Pix,2,Não,38.11,09.05,31,5,SP
O117069,2023-11-28,Alimentos,62.47,20.98,3,Cartão de Crédito,3,Não,187.41,08.09,44,5,MG
O117468,2023-11-28,Esportes,180.71,99.23,1,Cartão de Crédito,2,Não,180.71,12.07,53,5,SP
O119268,2023-11-28,Moradia,324.92,223.84,1,Pix,9,Não,324.92,15.23,18,4,PA
O120480,2023-11-28,Alimentos,16.7,7.95,1,Cartão de Débito,8,Não,16.7,3.12,43,4,BA
O121606,2023-11-28,Eletrônicos,1517.81,540.36,1,Cartão de Crédito,4,Não,1517.81,17.43,38,4,MG
O121648,2023-11-28,Eletrônicos,1344.45,462.37,1,Pix,8,Não,1277.23,16.76,49,4,AM
O123306,2023-11-28,Moradia,83.62,32.31,1,Boleto,1,Não,79.44,8.56,35,5,MG
O123353,2023-11-28,Vestuário,367.6,247.42,1,Cartão de Débito,3,Não,367.6,10.2,23,5,SP
O124465,2023-11-28,Beleza,39.77,21.12,1,Cartão de Débito,1,Não,39.77,4.23,27,5,SP
O124588,2023-11-28,Vestuário,47.61,14.99,1,Cartão de Débito,2,Não,47.61,7.5,25,5,MG
O125238,2023-11-28,Eletrônicos,769.04,284.08,1,Cartão de Débito,5,Não,692.14,15.95,21,4,DF
O125583,2023-11-28,Moradia,408.49,167.47,1,Cartão de Débito,7,Não,408.49,8.15,59,5,DF
O125603,2023-11-28,Alimentos,5.33,3.48,3,Pix,4,Não,15.99,5.49,28,5,RS
O126287,2023-11-28,Brinquedos,95.07,36.5,1,Cartão de Crédito,1,Não,95.07,4.81,18,5,RJ
O126834,2023-11-28,Beleza,68.58,24.42,2,Pix,7,Não,137.16,9.97,67,4,PR
O127114,2023-11-28,Beleza,107.74,54.69,1,Pix,9,Sim,102.35,7.22,32,5,BA
O127730,2023-11-28,Esportes,210.31,130.85,2,Cartão de Crédito,2,Não,420.62,10.0,41,4,RJ
O128417,2023-11-28,Moradia,135.24,57.69,3,Cartão de Crédito,5,Não,405.72,9.76,39,3,MG
O128587,2023-11-28,Alimentos,91.81,31.12,1,Pix,4,Não,91.81,7.83,37,5,PR
O129477,2023-11-28,Vestuário,180.09,118.56,3,Cartão de Crédito,7,Não,540.27,14.95,29,5,DF
O129917,2023-11-28,Moradia,272.08,132.63,4,Cartão de Crédito,9,Não,1088.32,20.47,45,4,CE
O130879,2023-11-28,Alimentos,39.68,14.15,5,Cartão de Crédito,3,Não,198.4,9.87,28,5,SP
O133177,2023-11-28,Moradia,538.61,327.77,1,Cartão de Crédito,2,Não,538.61,13.17,18,5,SP
O101612,2023-11-27,Alimentos,35.61,24.47,1,Pix,5,Não,24.93,4.99,35,3,GO
O102279,2023-11-27,Alimentos,09.09,04.06,1,Cartão de Crédito,10,Não,8.64,1.33,22,3,PE
O102569,2023-11-27,Brinquedos,61.4,30.68,2,Boleto,1,Não,122.8,18.91,28,5,RJ
O103317,2023-11-27,Brinquedos,07.03,2.9,1,Boleto,5,Não,07.03,2.8,33,4,RS
O103632,2023-11-27,Eletrônicos,1240.8,458.12,1,Cartão de Crédito,8,Não,1178.76,14.46,33,5,PA
O103798,2023-11-27,Brinquedos,51.08,25.84,1,Cartão de Débito,3,Não,51.08,7.71,33,5,MT
O103816,2023-11-27,Vestuário,26.28,13.96,1,Cartão de Crédito,9,Não,22.34,6.79,30,5,CE
O105585,2023-11-27,Esportes,474.57,203.59,2,Cartão de Débito,3,Não,949.14,8.14,39,5,SP
O105603,2023-11-27,Eletrônicos,406.35,215.54,1,Cartão de Débito,5,Não,406.35,13.0,55,5,SC
O106271,2023-11-27,Moradia,263.54,94.92,1,Cartão de Crédito,2,Não,263.54,12.03,52,5,SP
O108144,2023-11-27,Vestuário,206.65,100.91,1,Pix,7,Não,206.65,14.25,46,4,ES
O109512,2023-11-27,Brinquedos,26.92,11.39,2,Cartão de Crédito,5,Não,51.15,08.05,18,4,SP
O109754,2023-11-27,Vestuário,116.69,76.22,1,Cartão de Débito,4,Não,116.69,11.42,28,4,PR
O110095,2023-11-27,Alimentos,28.74,18.18,1,Pix,7,Não,27.3,4.62,34,4,RS
O111962,2023-11-27,Eletrônicos,123.92,50.86,1,Pix,8,Não,123.92,5.78,46,4,BA
O112798,2023-11-27,Moradia,93.03,63.43,2,Pix,4,Não,186.06,10.2,44,5,MG
O113852,2023-11-27,Eletrônicos,190.97,124.43,1,Cartão de Débito,2,Não,181.42,9.56,37,5,SP
O115266,2023-11-27,Eletrônicos,607.61,385.38,2,Cartão de Crédito,4,Não,1215.22,17.59,50,4,SC
O117430,2023-11-27,Beleza,29.36,9.91,3,Pix,3,Não,88.08,7.62,36,5,RJ
O118240,2023-11-27,Eletrônicos,375.78,237.64,1,Boleto,2,Não,375.78,11.62,28,4,SP
O118600,2023-11-27,Eletrônicos,389.33,240.61,1,Cartão de Crédito,8,Não,350.4,11.34,18,3,RR
O120437,2023-11-27,Vestuário,191.56,108.36,4,Cartão de Débito,6,Não,766.24,13.56,40,5,RS
O121364,2023-11-27,Vestuário,195.84,59.43,2,Cartão de Crédito,4,Não,391.68,9.57,33,4,SC
O124363,2023-11-27,Vestuário,110.38,46.47,1,Cartão de Débito,3,Não,104.86,7.88,38,4,MG
O124485,2023-11-27,Brinquedos,30.04,18.84,1,Cartão de Crédito,10,Não,30.04,5.38,33,1,BA
O125060,2023-11-27,Eletrônicos,233.8,101.47,1,Boleto,11,Não,210.42,4.81,38,3,BA
O125115,2023-11-27,Vestuário,347.23,242.04,1,Cartão de Débito,5,Não,347.23,7.37,43,3,PR
O125257,2023-11-27,Brinquedos,204.67,74.57,2,Cartão de Crédito,5,Não,388.87,14.02,38,5,MS
O125578,2023-11-27,Brinquedos,153.75,60.1,2,Pix,3,Não,307.5,15.69,28,4,RJ
O126230,2023-11-27,Alimentos,92.15,32.92,3,Cartão de Crédito,5,Não,276.45,08.09,39,4,SC
O126786,2023-11-27,Moradia,312.52,166.31,2,Cartão de Débito,13,Não,562.54,9.82,45,2,CE
O126829,2023-11-27,Eletrônicos,746.34,393.83,1,Pix,3,Não,746.34,14.22,27,5,RJ
O127112,2023-11-27,Moradia,261.19,87.17,1,Boleto,2,Não,208.95,9.72,33,5,RJ
O127861,2023-11-27,Moradia,102.27,50.44,1,Cartão de Débito,11,Não,86.93,14.73,18,2,SE
O128282,2023-11-27,Beleza,38.59,17.92,1,Pix,2,Não,38.59,6.36,35,5,SP
O128877,2023-11-27,Esportes,56.59,24.78,1,Cartão de Débito,3,Não,53.76,9.49,40,4,SP
O129469,2023-11-27,Esportes,89.23,36.38,1,Cartão de Crédito,2,Não,89.23,10.88,30,4,MG
O131183,2023-11-27,Eletrônicos,290.07,167.87,1,Pix,3,Não,290.07,7.15,31,5,SP
O131846,2023-11-27,Brinquedos,160.52,111.51,1,Pix,11,Não,136.44,10.55,18,1,PA
O131940,2023-11-27,Vestuário,63.82,19.23,1,Pix,3,Não,63.82,6.83,34,5,SP
O132634,2023-11-27,Beleza,81.76,37.98,1,Cartão de Débito,2,Não,73.58,8.64,39,5,SP
O133369,2023-11-27,Eletrônicos,2522.84,1518.29,1,Boleto,10,Não,2144.41,18.34,35,1,PE
O133707,2023-11-27,Esportes,152.35,78.14,1,Pix,2,Não,152.35,09.02,25,4,SP
O134490,2023-11-27,Moradia,120.83,64.62,1,Cartão de Crédito,4,Não,120.83,6.76,38,4,PR
O100264,2023-11-26,Moradia,205.32,99.54,1,Cartão de Crédito,6,Não,205.32,11.21,18,4,PE
O100325,2023-11-26,Moradia,70.58,21.92,1,Cartão de Crédito,11,Não,59.99,11.49,45,1,CE
O100543,2023-11-26,Eletrônicos,744.53,445.67,3,Cartão de Crédito,9,Sim,1786.87,17.52,34,4,CE
O101533,2023-11-26,Brinquedos,114.08,69.87,1,Pix,4,Não,91.26,5.9,21,5,SP
O103284,2023-11-26,Eletrônicos,134.19,54.37,1,Cartão de Débito,2,Não,134.19,07.06,52,5,SP
O104652,2023-11-26,Eletrônicos,377.1,251.12,2,Pix,2,Não,716.49,12.68,27,5,SP
O105062,2023-11-26,Beleza,9.44,4.83,1,Cartão de Crédito,3,Não,9.44,1.67,48,5,SP
O106370,2023-11-26,Vestuário,294.02,174.25,1,Boleto,4,Não,279.32,13.51,19,4,MG
O108396,2023-11-26,Vestuário,134.78,52.77,1,Cartão de Crédito,4,Não,134.78,16.56,36,5,RJ
O109046,2023-11-26,Alimentos,43.5,18.69,1,Pix,3,Não,43.5,2.34,30,5,MG
O112197,2023-11-26,Eletrônicos,425.36,248.53,1,Cartão de Débito,2,Não,404.09,15.76,35,5,SP
O112917,2023-11-26,Beleza,17.99,9.76,1,Cartão de Crédito,3,Não,17.99,4.61,39,5,MG
O113618,2023-11-26,Vestuário,126.67,52.43,1,Pix,3,Não,126.67,6.53,51,5,SP
O113836,2023-11-26,Alimentos,111.4,64.18,1,Pix,4,Não,111.4,10.68,25,4,SP
O113947,2023-11-26,Eletrônicos,444.38,189.84,2,Cartão de Débito,6,Não,844.32,10.02,45,4,PR
O114842,2023-11-26,Beleza,45.04,25.3,1,Pix,5,Não,42.79,5.34,40,5,PR
O115490,2023-11-26,Eletrônicos,1556.01,579.84,1,Pix,8,Não,1556.01,16.2,33,4,PE
O116928,2023-11-26,Vestuário,189.61,113.64,2,Pix,8,Não,379.22,11.23,29,5,DF
O117193,2023-11-26,Esportes,169.6,108.12,2,Boleto,4,Não,339.2,13.71,33,3,SC
O117325,2023-11-26,Moradia,71.33,22.07,1,Pix,3,Não,71.33,8.81,35,5,PR
O119408,2023-11-26,Eletrônicos,273.91,145.55,2,Cartão de Crédito,3,Não,547.82,14.09,51,5,SP
O120274,2023-11-26,Alimentos,28.2,14.74,1,Cartão de Crédito,2,Não,28.2,3.61,40,5,SP
O120511,2023-11-26,Vestuário,24.3,10.03,2,Pix,6,Não,41.31,7.49,21,4,PE
O121007,2023-11-26,Moradia,355.07,125.37,1,Cartão de Débito,3,Não,319.56,12.18,28,5,SP
O121864,2023-11-26,Beleza,85.07,55.51,2,Pix,2,Não,161.63,13.35,25,5,RJ
O122010,2023-11-26,Beleza,85.92,59.62,1,Cartão de Crédito,3,Não,85.92,8.29,37,5,SP
O122304,2023-11-26,Brinquedos,54.68,22.25,1,Cartão de Crédito,2,Não,49.21,6.72,34,5,SP
O122578,2023-11-26,Esportes,112.96,69.4,1,Cartão de Crédito,8,Sim,101.66,7.4,27,5,BA
O123123,2023-11-26,Eletrônicos,1950.48,818.82,1,Pix,3,Sim,1560.38,18.43,34,5,SP
O123982,2023-11-26,Beleza,125.2,78.9,3,Boleto,3,Não,375.6,12.08,27,5,RJ
O124027,2023-11-26,Moradia,629.52,270.12,1,Cartão de Crédito,3,Não,629.52,14.36,21,5,SP
O124943,2023-11-26,Moradia,221.57,66.77,1,Boleto,4,Não,221.57,11.95,38,3,PR
O126184,2023-11-26,Vestuário,57.8,38.38,2,Cartão de Crédito,6,Não,115.6,8.81,43,4,SC
O127234,2023-11-26,Beleza,6.75,3.75,1,Cartão de Crédito,2,Não,6.75,4.76,30,5,RJ
O127781,2023-11-26,Beleza,187.33,57.1,1,Cartão de Débito,9,Não,177.96,10.57,24,3,CE
O128458,2023-11-26,Vestuário,26.74,9.48,1,Cartão de Débito,3,Não,26.74,8.97,34,4,SP
O128924,2023-11-26,Alimentos,4.73,3.11,1,Pix,4,Não,4.26,3.37,46,3,SC
O129594,2023-11-26,Beleza,103.82,32.01,1,Cartão de Débito,6,Não,93.44,9.87,35,4,SC
O130115,2023-11-26,Esportes,111.93,68.35,1,Cartão de Crédito,6,Não,111.93,10.18,23,4,SE
O130885,2023-11-26,Moradia,273.87,99.38,1,Cartão de Débito,4,Não,273.87,13.02,35,4,SP
O132614,2023-11-26,Beleza,44.41,25.99,1,Cartão de Débito,1,Não,44.41,06.04,20,4,SP
O100460,2023-11-25,Vestuário,26.51,16.03,1,Cartão de Débito,2,Sim,26.51,5.93,33,5,SP
O102974,2023-11-25,Alimentos,14.82,9.95,3,Cartão de Crédito,4,Não,40.01,7.0,34,5,SP
O103805,2023-11-25,Moradia,59.69,36.37,1,Pix,5,Não,59.69,10.69,32,5,SP
O103874,2023-11-25,Vestuário,349.01,192.11,1,Cartão de Crédito,4,Não,349.01,12.91,32,3,SP
O104869,2023-11-25,Esportes,90.05,60.4,2,Cartão de Crédito,1,Não,180.1,15.26,24,5,RJ
O104882,2023-11-25,Moradia,17.44,10.46,1,Cartão de Débito,12,Não,17.44,4.82,54,1,PA
O105541,2023-11-25,Brinquedos,7.59,5.12,1,Boleto,3,Sim,7.59,2.96,44,5,SP
O109358,2023-11-25,Beleza,212.59,74.2,1,Cartão de Débito,9,Não,201.96,10.04,36,4,RO
O113231,2023-11-25,Brinquedos,62.76,43.39,2,Cartão de Crédito,9,Não,125.52,4.96,40,5,PE
O114759,2023-11-25,Vestuário,116.61,35.43,1,Cartão de Débito,4,Sim,110.78,8.56,20,5,ES
O115018,2023-11-25,Brinquedos,280.65,88.9,1,Pix,8,Não,280.65,11.67,33,4,MA
O115125,2023-11-25,Vestuário,23.38,7.87,2,Cartão de Débito,8,Não,37.41,4.49,36,4,BA
O115151,2023-11-25,Alimentos,18.77,10.61,1,Cartão de Débito,12,Não,18.77,4.41,21,2,CE
O115555,2023-11-25,Brinquedos,17.99,10.5,1,Pix,3,Não,17.99,4.24,31,5,RJ
O116031,2023-11-25,Eletrônicos,678.57,246.17,1,Cartão de Crédito,2,Não,678.57,14.99,40,5,MG
O116733,2023-11-25,Eletrônicos,323.38,153.0,4,Cartão de Crédito,14,Não,1293.52,10.43,33,2,MA
O117575,2023-11-25,Beleza,52.76,30.36,1,Cartão de Crédito,2,Não,52.76,5.38,38,4,RJ
O117963,2023-11-25,Brinquedos,42.06,21.63,1,Cartão de Crédito,2,Não,42.06,9.44,28,5,SP
O118317,2023-11-25,Esportes,405.12,149.77,1,Cartão de Débito,11,Não,384.86,10.64,18,2,BA
O120116,2023-11-25,Vestuário,196.87,109.53,1,Cartão de Crédito,4,Não,196.87,14.13,46,4,RS
O120728,2023-11-25,Moradia,234.32,126.11,2,Pix,12,Não,468.64,11.64,31,2,PE
O121098,2023-11-25,Esportes,238.63,123.89,2,Cartão de Crédito,4,Não,477.26,9.13,45,3,SP
O122073,2023-11-25,Esportes,1292.6,702.49,2,Pix,7,Não,2585.2,13.76,33,3,RS
O122481,2023-11-25,Eletrônicos,316.55,103.41,1,Pix,2,Não,316.55,12.14,30,5,SP
O122541,2023-11-25,Vestuário,52.1,16.72,1,Cartão de Débito,9,Não,52.1,8.63,48,5,PA
O122862,2023-11-25,Alimentos,12.51,8.47,3,Pix,1,Não,33.78,4.78,29,5,SP
O122946,2023-11-25,Vestuário,92.41,60.27,1,Cartão de Débito,5,Não,92.41,5.1,37,4,GO
O123186,2023-11-25,Vestuário,41.03,18.08,1,Cartão de Débito,3,Não,32.82,6.31,24,5,SP
O126103,2023-11-25,Eletrônicos,1181.37,642.42,1,Pix,2,Não,1122.3,17.83,30,5,SP
O126328,2023-11-25,Esportes,478.02,222.97,2,Cartão de Crédito,3,Não,956.04,13.64,41,5,SP
O126385,2023-11-25,Eletrônicos,2418.0,733.76,1,Pix,4,Não,2418.0,12.23,24,5,SP
O126624,2023-11-25,Beleza,47.6,18.5,1,Cartão de Débito,3,Não,47.6,6.7,19,5,RS
O126723,2023-11-25,Moradia,110.89,56.04,1,Cartão de Crédito,1,Não,110.89,11.75,19,5,SP
O126977,2023-11-25,Brinquedos,23.47,7.69,1,Cartão de Crédito,3,Não,23.47,7.26,33,5,RJ
O127029,2023-11-25,Moradia,187.04,100.66,1,Cartão de Crédito,5,Não,177.69,10.76,36,4,SP
O127109,2023-11-25,Vestuário,86.89,40.93,1,Cartão de Crédito,8,Não,69.51,13.89,41,4,GO
O127154,2023-11-25,Esportes,129.87,56.41,2,Pix,3,Não,259.74,7.44,35,5,SP
O127217,2023-11-25,Vestuário,358.48,215.88,1,Cartão de Crédito,2,Não,358.48,12.42,34,4,RJ
O128306,2023-11-25,Beleza,85.32,56.2,1,Boleto,6,Não,85.32,7.63,35,4,PR
O128384,2023-11-25,Beleza,123.34,59.81,1,Cartão de Crédito,7,Não,123.34,6.19,40,4,MT
O128753,2023-11-25,Esportes,301.51,189.77,1,Cartão de Crédito,5,Não,286.43,6.67,35,4,DF
O129268,2023-11-25,Eletrônicos,298.25,139.73,2,Pix,5,Não,566.67,9.62,28,4,ES
O129876,2023-11-25,Alimentos,10.39,4.77,1,Cartão de Crédito,3,Não,10.39,7.49,46,5,SP
O130523,2023-11-25,Eletrônicos,176.03,80.55,1,Cartão de Crédito,4,Não,149.63,8.46,38,5,GO
O130690,2023-11-25,Brinquedos,129.03,56.12,1,Pix,8,Não,129.03,8.26,47,5,CE
O131250,2023-11-25,Vestuário,379.42,261.72,1,Cartão de Crédito,8,Sim,341.48,11.77,26,5,PA
O131624,2023-11-25,Brinquedos,30.75,11.78,1,Pix,2,Não,30.75,4.36,36,5,SP
O131693,2023-11-25,Brinquedos,138.69,82.84,1,Cartão de Crédito,6,Não,138.69,8.22,23,4,MT
O132080,2023-11-25,Moradia,381.08,200.35,1,Cartão de Débito,3,Não,342.97,11.25,38,5,RJ
O133044,2023-11-25,Moradia,45.26,31.43,1,Pix,4,Não,36.21,6.51,34,4,PR
O100220,2023-11-24,Alimentos,132.58,91.35,1,Cartão de Crédito,3,Não,106.06,7.73,41,4,RJ
O100625,2023-11-24,Eletrônicos,2069.4,1067.77,3,Cartão de Débito,4,Não,6208.2,17.44,45,4,RJ
O102457,2023-11-24,Moradia,391.28,155.35,1,Pix,2,Não,313.02,13.11,18,5,MG
O103658,2023-11-24,Moradia,272.59,153.93,4,Pix,3,Não,1090.36,15.9,27,5,RJ
O104895,2023-11-24,Vestuário,104.81,72.21,1,Pix,9,Não,99.57,9.27,37,4,CE
O106765,2023-11-24,Esportes,76.01,32.97,2,Pix,5,Não,144.42,6.77,33,4,PR
O108028,2023-11-24,Beleza,155.44,101.66,1,Pix,5,Não,132.12,9.32,39,5,SC
O109735,2023-11-24,Esportes,118.62,57.88,2,Pix,2,Não,237.24,7.31,35,5,SP
O110170,2023-11-24,Beleza,46.08,19.5,1,Boleto,8,Não,43.78,05.05,44,4,SE
O111655,2023-11-24,Alimentos,10.51,6.97,1,Cartão de Débito,4,Não,9.98,3.29,40,4,PR
O112821,2023-11-24,Eletrônicos,192.57,78.1,1,Cartão de Débito,3,Não,173.31,10.58,51,5,SP
O112871,2023-11-24,Vestuário,120.97,56.87,3,Pix,8,Não,344.76,08.07,40,5,BA
O116213,2023-11-24,Moradia,205.61,126.12,1,Pix,3,Não,205.61,13.06,45,5,SP
O116458,2023-11-24,Brinquedos,10.41,5.99,1,Pix,4,Não,10.41,3.23,39,3,SP
O116644,2023-11-24,Alimentos,43.31,18.24,5,Pix,4,Não,216.55,10.77,30,4,MG
O118401,2023-11-24,Eletrônicos,289.56,94.85,1,Pix,2,Não,275.08,14.39,26,5,MG
O118644,2023-11-24,Eletrônicos,633.39,420.6,1,Cartão de Crédito,3,Não,633.39,12.33,51,5,SP
O118830,2023-11-24,Beleza,43.03,16.43,1,Cartão de Débito,2,Não,43.03,5.0,44,5,RJ
O120723,2023-11-24,Esportes,441.83,304.69,1,Pix,13,Não,441.83,13.32,52,1,PB
O120755,2023-11-24,Brinquedos,13.51,4.15,1,Cartão de Crédito,2,Não,12.16,2.92,31,5,SP
O121456,2023-11-24,Eletrônicos,466.6,220.41,3,Cartão de Débito,3,Não,1119.84,14.52,56,5,SP
O121939,2023-11-24,Brinquedos,16.05,4.93,1,Boleto,10,Não,16.05,1.98,28,1,RR
O122565,2023-11-24,Brinquedos,8.25,5.21,1,Cartão de Débito,3,Não,8.25,4.81,30,4,SP
O123520,2023-11-24,Brinquedos,32.37,10.83,1,Cartão de Crédito,5,Não,29.13,06.05,27,5,PR
O123584,2023-11-24,Vestuário,15.67,10.85,1,Boleto,2,Não,15.67,4.51,30,5,SP
O124971,2023-11-24,Moradia,131.57,89.9,1,Pix,2,Não,131.57,11.05,47,5,MG
O125398,2023-11-24,Vestuário,44.03,26.82,1,Cartão de Crédito,3,Não,37.43,6.84,47,5,RJ
O125889,2023-11-24,Brinquedos,6.9,4.71,3,Pix,11,Não,18.63,4.3,40,1,AM
O126567,2023-11-24,Beleza,32.43,15.7,2,Pix,4,Não,64.86,05.01,39,5,RJ
O129302,2023-11-24,Alimentos,2.53,1.3,1,Pix,6,Não,2.53,2.99,22,5,RS
O129552,2023-11-24,Beleza,105.64,63.69,2,Pix,7,Não,211.28,13.12,59,4,PB
O129838,2023-11-24,Esportes,69.04,47.09,1,Pix,12,Não,65.59,10.56,28,1,AP
O130473,2023-11-24,Vestuário,48.93,27.44,1,Cartão de Crédito,3,Não,48.93,7.43,45,5,SP
O130685,2023-11-24,Esportes,297.82,113.82,1,Pix,13,Não,282.93,13.25,32,2,PE
O132809,2023-11-24,Vestuário,20.12,9.86,2,Pix,3,Sim,38.23,8.11,30,5,RJ
O133226,2023-11-24,Alimentos,80.38,32.98,1,Cartão de Crédito,5,Não,80.38,5.3,40,5,RS
O100055,2023-11-23,Alimentos,16.32,8.37,2,Cartão de Débito,3,Não,32.64,5.2,45,5,RJ
O101754,2023-11-23,Vestuário,127.52,47.97,2,Cartão de Débito,3,Não,242.29,11.02,37,5,RJ
O101779,2023-11-23,Moradia,372.45,135.86,1,Cartão de Débito,4,Não,353.83,12.1,41,4,SP
O103705,2023-11-23,Moradia,195.07,134.4,2,Pix,6,Não,390.14,14.19,27,3,RS
O105364,2023-11-23,Beleza,17.04,06.02,1,Pix,5,Não,15.34,05.01,39,4,MG
O106517,2023-11-23,Alimentos,17.14,6.93,1,Pix,2,Não,16.28,3.82,24,5,SP
O107713,2023-11-23,Beleza,38.53,22.92,1,Cartão de Crédito,3,Não,36.6,5.76,46,5,MG
O109231,2023-11-23,Moradia,20.08,6.63,2,Cartão de Crédito,9,Não,40.16,8.55,37,4,RO
O109494,2023-11-23,Eletrônicos,584.97,265.19,1,Cartão de Crédito,7,Não,584.97,16.37,54,5,SC
O110201,2023-11-23,Eletrônicos,609.42,312.89,4,Cartão de Crédito,1,Não,2437.68,17.54,31,5,MG
O110689,2023-11-23,Moradia,283.43,113.85,2,Pix,8,Não,566.86,9.41,58,3,MT
O111081,2023-11-23,Vestuário,251.13,117.02,1,Pix,8,Não,251.13,14.52,25,4,RS
O114379,2023-11-23,Vestuário,31.12,13.87,1,Pix,2,Não,29.56,3.53,25,5,SP
O114727,2023-11-23,Brinquedos,67.6,46.63,1,Cartão de Débito,3,Sim,67.6,8.36,46,5,MG
O114755,2023-11-23,Alimentos,9.24,6.43,1,Pix,5,Não,7.39,3.74,37,3,SP
O115288,2023-11-23,Moradia,327.34,164.91,1,Cartão de Crédito,13,Não,278.24,10.47,41,2,BA
O119143,2023-11-23,Eletrônicos,290.12,116.16,1,Pix,8,Não,246.6,10.44,43,4,SE
